datum,bundesland_id,bundesland_name,versorgungsstufe,anzahl_meldebereiche,faelle_covid_aktuell,intensivbetten_belegt,intensivbetten_frei
2021-11-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,1294,6543,1241
2021-11-19,00,Deutschland,FACHKLINIK,81,105,870,106
2021-11-19,00,Deutschland,nicht angegeben,16,18,196,22
2021-11-18,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,1068,6772,981
2021-11-18,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,1267,6604,1217
2021-11-18,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,293,974,7354,856
2021-11-18,00,Deutschland,FACHKLINIK,81,104,877,106
2021-11-18,00,Deutschland,nicht angegeben,16,18,194,25
2021-11-17,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,1044,6808,940
2021-11-17,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,1239,6604,1204
2021-11-17,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,979,7390,832
2021-11-17,00,Deutschland,FACHKLINIK,81,97,827,127
2021-11-17,00,Deutschland,nicht angegeben,16,19,198,21
2021-11-16,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,1017,6778,965
2021-11-16,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,955,7368,859
2021-11-16,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,1203,6574,1252
2021-11-16,00,Deutschland,FACHKLINIK,80,92,830,125
2021-11-16,00,Deutschland,nicht angegeben,16,18,203,16
2021-11-15,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,1004,6602,1068
2021-11-15,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,1166,6455,1339
2021-11-15,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,926,7327,878
2021-11-15,00,Deutschland,FACHKLINIK,79,81,772,131
2021-11-15,00,Deutschland,nicht angegeben,16,17,189,30
2021-11-14,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,953,6546,1092
2021-11-14,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,1109,6370,1330
2021-11-14,00,Deutschland,nicht angegeben,16,18,196,22
2021-11-14,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,884,7338,843
2021-11-14,00,Deutschland,FACHKLINIK,80,70,741,122
2021-11-13,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,911,6593,1086
2021-11-13,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,1087,6468,1251
2021-11-13,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,863,7408,787
2021-11-13,00,Deutschland,FACHKLINIK,79,62,747,115
2021-11-13,00,Deutschland,nicht angegeben,16,18,196,22
2021-11-12,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,890,6694,1023
2021-11-12,00,Deutschland,FACHKLINIK,79,66,770,136
2021-11-12,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,1072,6545,1210
2021-11-12,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,818,7401,803
2021-11-12,00,Deutschland,nicht angegeben,16,18,198,20
2021-11-11,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,863,6682,1042
2021-11-11,00,Deutschland,FACHKLINIK,79,64,772,129
2021-11-11,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,1066,6550,1233
2021-11-11,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,819,7461,792
2021-11-11,00,Deutschland,nicht angegeben,16,18,198,20
2021-11-10,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,828,6758,998
2021-11-10,00,Deutschland,FACHKLINIK,79,57,767,142
2021-11-10,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,1060,6578,1212
2021-11-10,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,778,7488,788
2021-11-10,00,Deutschland,nicht angegeben,16,16,196,24
2021-11-09,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,826,6752,1006
2021-11-09,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,1036,6482,1259
2021-11-09,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,754,7426,840
2021-11-09,00,Deutschland,FACHKLINIK,79,55,767,135
2021-11-09,00,Deutschland,nicht angegeben,16,16,194,22
2021-11-08,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,798,6606,1138
2021-11-08,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,1012,6370,1369
2021-11-08,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,732,7325,949
2021-11-08,00,Deutschland,FACHKLINIK,80,63,767,153
2021-11-08,00,Deutschland,nicht angegeben,16,17,202,17
2021-11-07,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,784,6573,1098
2021-11-07,00,Deutschland,FACHKLINIK,78,61,761,128
2021-11-07,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,961,6291,1389
2021-11-07,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,721,7313,879
2021-11-07,00,Deutschland,nicht angegeben,16,16,193,23
2021-11-06,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,749,6598,1077
2021-11-06,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,931,6388,1327
2021-11-06,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,692,7394,810
2021-11-06,00,Deutschland,FACHKLINIK,78,61,769,124
2021-11-06,00,Deutschland,nicht angegeben,16,16,191,25
2021-11-05,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,916,6560,1213
2021-11-05,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,728,6740,999
2021-11-05,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,696,7466,798
2021-11-05,00,Deutschland,FACHKLINIK,78,64,790,128
2021-11-05,00,Deutschland,nicht angegeben,16,16,193,20
2021-11-04,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,864,6564,1264
2021-11-04,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,673,7481,813
2021-11-04,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,715,6786,993
2021-11-04,00,Deutschland,FACHKLINIK,79,66,826,128
2021-11-04,00,Deutschland,nicht angegeben,16,15,201,16
2021-11-03,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,668,6800,962
2021-11-03,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,648,7458,849
2021-11-03,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,836,6529,1306
2021-11-03,00,Deutschland,FACHKLINIK,79,64,809,132
2021-11-03,00,Deutschland,nicht angegeben,16,10,201,13
2021-11-02,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,639,6652,1060
2021-11-02,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,786,6466,1336
2021-11-02,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,637,7414,848
2021-11-02,00,Deutschland,FACHKLINIK,79,65,790,141
2021-11-02,00,Deutschland,nicht angegeben,16,10,194,21
2021-11-01,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,760,6249,1509
2021-11-01,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,611,6545,1101
2021-11-01,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,620,7324,889
2021-11-01,00,Deutschland,FACHKLINIK,78,59,743,139
2021-11-01,00,Deutschland,nicht angegeben,16,10,188,25
2021-10-31,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,580,6512,1090
2021-10-31,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,743,6178,1495
2021-10-31,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,594,7254,920
2021-10-31,00,Deutschland,FACHKLINIK,79,57,725,131
2021-10-31,00,Deutschland,nicht angegeben,16,11,190,23
2021-10-30,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,717,6275,1399
2021-10-30,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,565,6608,1014
2021-10-30,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,590,7344,871
2021-10-30,00,Deutschland,FACHKLINIK,77,55,737,124
2021-10-30,00,Deutschland,nicht angegeben,16,10,187,27
2021-10-29,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,685,6370,1353
2021-10-29,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,535,6686,973
2021-10-29,00,Deutschland,FACHKLINIK,78,58,764,123
2021-10-29,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,584,7477,769
2021-10-29,00,Deutschland,nicht angegeben,16,8,192,25
2021-10-28,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,518,6732,971
2021-10-28,00,Deutschland,FACHKLINIK,78,58,768,123
2021-10-28,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,659,6379,1379
2021-10-28,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,567,7448,802
2021-10-28,00,Deutschland,nicht angegeben,16,8,185,33
2021-10-27,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,502,6750,954
2021-10-27,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,540,7445,808
2021-10-27,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,653,6437,1327
2021-10-27,00,Deutschland,FACHKLINIK,79,61,805,135
2021-10-27,00,Deutschland,nicht angegeben,16,9,187,31
2021-10-26,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,491,6689,1054
2021-10-26,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,619,6332,1423
2021-10-26,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,525,7417,850
2021-10-26,00,Deutschland,FACHKLINIK,79,61,799,140
2021-10-26,00,Deutschland,nicht angegeben,16,8,185,33
2021-10-25,00,Deutschland,FACHKLINIK,79,65,761,169
2021-10-25,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,611,6223,1517
2021-10-25,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,517,7297,926
2021-10-25,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,481,6614,1105
2021-10-25,00,Deutschland,nicht angegeben,16,8,188,31
2021-10-24,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,578,6009,1583
2021-10-24,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,460,6534,1109
2021-10-24,00,Deutschland,FACHKLINIK,79,66,756,141
2021-10-24,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,518,7319,861
2021-10-24,00,Deutschland,nicht angegeben,16,8,184,36
2021-10-23,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,462,6665,1017
2021-10-23,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,517,7332,821
2021-10-23,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,551,6173,1523
2021-10-23,00,Deutschland,FACHKLINIK,79,67,761,146
2021-10-23,00,Deutschland,nicht angegeben,16,9,185,35
2021-10-22,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,437,6766,965
2021-10-22,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,522,6335,1409
2021-10-22,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,510,7415,796
2021-10-22,00,Deutschland,FACHKLINIK,79,65,783,148
2021-10-22,00,Deutschland,nicht angegeben,16,8,183,36
2021-10-21,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,443,6713,1000
2021-10-21,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,512,6415,1389
2021-10-21,00,Deutschland,FACHKLINIK,79,67,789,145
2021-10-21,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,510,7415,830
2021-10-21,00,Deutschland,nicht angegeben,16,8,187,32
2021-10-20,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,491,6314,1510
2021-10-20,00,Deutschland,FACHKLINIK,79,69,807,137
2021-10-20,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,495,7398,850
2021-10-20,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,418,6692,1053
2021-10-20,00,Deutschland,nicht angegeben,16,9,190,29
2021-10-19,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,409,6661,1087
2021-10-19,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,501,7341,895
2021-10-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,490,6294,1532
2021-10-19,00,Deutschland,nicht angegeben,16,9,189,28
2021-10-19,00,Deutschland,FACHKLINIK,79,67,783,151
2021-10-18,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,402,6513,1198
2021-10-18,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,497,7181,1026
2021-10-18,00,Deutschland,FACHKLINIK,79,72,782,159
2021-10-18,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,479,6149,1651
2021-10-18,00,Deutschland,nicht angegeben,16,8,182,34
2021-10-17,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,468,6001,1685
2021-10-17,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,388,6492,1135
2021-10-17,00,Deutschland,FACHKLINIK,79,70,770,138
2021-10-17,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,485,7151,1015
2021-10-17,00,Deutschland,nicht angegeben,16,10,184,32
2021-10-16,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,464,6100,1631
2021-10-16,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,392,6538,1104
2021-10-16,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,473,7236,974
2021-10-16,00,Deutschland,FACHKLINIK,78,68,771,139
2021-10-16,00,Deutschland,nicht angegeben,16,10,184,29
2021-10-15,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,475,6279,1509
2021-10-15,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,375,6631,1057
2021-10-15,00,Deutschland,FACHKLINIK,78,68,806,138
2021-10-15,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,475,7331,917
2021-10-15,00,Deutschland,nicht angegeben,16,9,190,27
2021-10-14,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,375,6614,1146
2021-10-14,00,Deutschland,FACHKLINIK,79,67,813,137
2021-10-14,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,475,6319,1491
2021-10-14,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,288,467,7366,891
2021-10-14,00,Deutschland,nicht angegeben,16,11,191,26
2021-10-13,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,477,6311,1524
2021-10-13,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,382,6707,1064
2021-10-13,00,Deutschland,FACHKLINIK,79,65,813,139
2021-10-13,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,465,7403,896
2021-10-13,00,Deutschland,nicht angegeben,16,12,194,21
2021-10-12,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,386,6614,1141
2021-10-12,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,461,6255,1591
2021-10-12,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,463,7408,908
2021-10-12,00,Deutschland,FACHKLINIK,79,62,806,147
2021-10-12,00,Deutschland,nicht angegeben,16,11,194,21
2021-10-11,00,Deutschland,GRUND_UND_REGELVERSORGUNG,793,447,6032,1759
2021-10-11,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,453,7295,1005
2021-10-11,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,391,6508,1189
2021-10-11,00,Deutschland,FACHKLINIK,79,55,790,150
2021-10-11,00,Deutschland,nicht angegeben,16,8,190,25
2021-10-10,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,395,6426,1212
2021-10-10,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,438,5971,1784
2021-10-10,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,451,7316,960
2021-10-10,00,Deutschland,FACHKLINIK,79,53,759,157
2021-10-10,00,Deutschland,nicht angegeben,16,8,191,26
2021-10-09,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,398,6567,1089
2021-10-09,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,435,6129,1646
2021-10-09,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,448,7322,958
2021-10-09,00,Deutschland,FACHKLINIK,79,54,764,157
2021-10-09,00,Deutschland,nicht angegeben,16,7,189,31
2021-10-08,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,448,6333,1522
2021-10-08,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,388,6604,1116
2021-10-08,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,458,7426,920
2021-10-08,00,Deutschland,FACHKLINIK,79,50,788,167
2021-10-08,00,Deutschland,nicht angegeben,16,8,193,26
2021-10-07,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,465,6353,1542
2021-10-07,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,387,6644,1133
2021-10-07,00,Deutschland,FACHKLINIK,79,45,790,161
2021-10-07,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,469,7463,893
2021-10-07,00,Deutschland,nicht angegeben,16,8,199,20
2021-10-06,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,453,6329,1578
2021-10-06,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,383,6648,1135
2021-10-06,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,471,7441,908
2021-10-06,00,Deutschland,FACHKLINIK,79,42,789,155
2021-10-06,00,Deutschland,nicht angegeben,16,10,198,21
2021-10-05,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,447,6243,1639
2021-10-05,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,388,6661,1086
2021-10-05,00,Deutschland,FACHKLINIK,79,38,781,160
2021-10-05,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,292,478,7385,970
2021-10-05,00,Deutschland,nicht angegeben,16,10,202,18
2021-10-04,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,392,6455,1276
2021-10-04,00,Deutschland,FACHKLINIK,79,40,777,155
2021-10-04,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,428,6050,1769
2021-10-04,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,478,7253,1089
2021-10-04,00,Deutschland,nicht angegeben,16,11,198,21
2021-10-03,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,416,5931,1801
2021-10-03,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,397,6473,1165
2021-10-03,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,472,7270,1031
2021-10-03,00,Deutschland,FACHKLINIK,79,41,754,151
2021-10-03,00,Deutschland,nicht angegeben,16,8,187,25
2021-10-02,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,421,6114,1650
2021-10-02,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,289,474,7303,986
2021-10-02,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,391,6567,1114
2021-10-02,00,Deutschland,nicht angegeben,16,8,184,33
2021-10-02,00,Deutschland,FACHKLINIK,79,38,763,141
2021-10-01,00,Deutschland,GRUND_UND_REGELVERSORGUNG,794,427,6290,1576
2021-10-01,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,404,6621,1133
2021-10-01,00,Deutschland,nicht angegeben,16,7,193,25
2021-10-01,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,291,486,7425,920
2021-10-01,00,Deutschland,FACHKLINIK,79,39,786,146
2021-09-30,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,392,6640,1150
2021-09-30,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,426,6368,1573
2021-09-30,00,Deutschland,FACHKLINIK,79,41,777,152
2021-09-30,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,292,491,7484,887
2021-09-30,00,Deutschland,nicht angegeben,16,7,196,24
2021-09-29,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,389,6620,1182
2021-09-29,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,292,515,7513,895
2021-09-29,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,416,6306,1626
2021-09-29,00,Deutschland,FACHKLINIK,79,37,918,142
2021-09-29,00,Deutschland,nicht angegeben,16,7,197,21
2021-09-28,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,418,6570,1202
2021-09-28,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,430,6261,1657
2021-09-28,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,292,524,7439,937
2021-09-28,00,Deutschland,FACHKLINIK,79,34,912,146
2021-09-28,00,Deutschland,nicht angegeben,16,8,194,26
2021-09-27,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,439,6074,1828
2021-09-27,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,421,6468,1266
2021-09-27,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,536,7318,1015
2021-09-27,00,Deutschland,nicht angegeben,16,6,190,27
2021-09-27,00,Deutschland,FACHKLINIK,79,32,851,155
2021-09-26,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,443,6011,1760
2021-09-26,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,431,6405,1283
2021-09-26,00,Deutschland,FACHKLINIK,78,32,842,139
2021-09-26,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,524,7291,1007
2021-09-26,00,Deutschland,nicht angegeben,16,5,188,31
2021-09-25,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,515,7346,976
2021-09-25,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,447,6569,1146
2021-09-25,00,Deutschland,GRUND_UND_REGELVERSORGUNG,795,437,6050,1867
2021-09-25,00,Deutschland,FACHKLINIK,78,32,859,130
2021-09-25,00,Deutschland,nicht angegeben,16,5,190,30
2021-09-24,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,442,6642,1124
2021-09-24,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,437,6202,1673
2021-09-24,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,518,7396,987
2021-09-24,00,Deutschland,FACHKLINIK,78,30,875,141
2021-09-24,00,Deutschland,nicht angegeben,16,7,194,23
2021-09-23,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,446,6629,1145
2021-09-23,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,451,6245,1696
2021-09-23,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,518,7456,927
2021-09-23,00,Deutschland,FACHKLINIK,78,34,863,156
2021-09-23,00,Deutschland,nicht angegeben,16,9,194,21
2021-09-22,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,451,6638,1145
2021-09-22,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,535,7439,914
2021-09-22,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,467,6264,1654
2021-09-22,00,Deutschland,FACHKLINIK,79,37,907,156
2021-09-22,00,Deutschland,nicht angegeben,16,10,191,24
2021-09-21,00,Deutschland,SCHWERPUNKTVERSORGUNG,484,451,6571,1203
2021-09-21,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,542,7327,990
2021-09-21,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,461,6204,1721
2021-09-21,00,Deutschland,FACHKLINIK,79,40,908,157
2021-09-21,00,Deutschland,nicht angegeben,16,10,193,23
2021-09-20,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,466,5987,1869
2021-09-20,00,Deutschland,FACHKLINIK,79,42,882,184
2021-09-20,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,468,6453,1295
2021-09-20,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,287,553,7216,1057
2021-09-20,00,Deutschland,nicht angegeben,16,12,196,18
2021-09-19,00,Deutschland,SCHWERPUNKTVERSORGUNG,487,466,6413,1250
2021-09-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,464,5996,1823
2021-09-19,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,287,551,7149,1075
2021-09-19,00,Deutschland,FACHKLINIK,79,44,869,163
2021-09-19,00,Deutschland,nicht angegeben,16,10,191,20
2021-09-18,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,470,6530,1176
2021-09-18,00,Deutschland,GRUND_UND_REGELVERSORGUNG,797,455,6064,1764
2021-09-18,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,287,544,7290,979
2021-09-18,00,Deutschland,FACHKLINIK,79,42,887,157
2021-09-18,00,Deutschland,nicht angegeben,16,12,189,22
2021-09-17,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,287,558,7355,940
2021-09-17,00,Deutschland,SCHWERPUNKTVERSORGUNG,485,465,6718,1072
2021-09-17,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,472,6254,1661
2021-09-17,00,Deutschland,FACHKLINIK,79,39,908,163
2021-09-17,00,Deutschland,nicht angegeben,16,10,187,22
2021-09-16,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,465,6713,1095
2021-09-16,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,468,6348,1578
2021-09-16,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,290,568,7461,904
2021-09-16,00,Deutschland,FACHKLINIK,79,41,915,158
2021-09-16,00,Deutschland,nicht angegeben,16,8,185,28
2021-09-15,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,453,6728,1099
2021-09-15,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,464,6291,1643
2021-09-15,00,Deutschland,FACHKLINIK,79,41,908,162
2021-09-15,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,292,563,7481,921
2021-09-15,00,Deutschland,nicht angegeben,16,6,184,30
2021-09-14,00,Deutschland,SCHWERPUNKTVERSORGUNG,486,446,6721,1111
2021-09-14,00,Deutschland,GRUND_UND_REGELVERSORGUNG,796,478,6282,1671
2021-09-14,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,292,569,7445,963
2021-09-14,00,Deutschland,FACHKLINIK,79,41,900,172
2021-09-14,00,Deutschland,nicht angegeben,16,6,192,21
